what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1296737465372
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1296737465372
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1296737465372
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1296737465372
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1296737465372
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1296737465372
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1296737465372
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1296737465372
started,bundle,org.eclipse.mylyn.bugzilla.core,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1296737465372
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1296737465372
started,bundle,org.eclipse.mylyn.commons.net,3.3.0.v20091013-0200-e3x,"org.eclipse.mylyn.commons.net",1296737465372
started,bundle,org.eclipse.mylyn.commons.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.commons.ui",1296737465372
started,bundle,org.eclipse.mylyn.context.core,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.context.core",1296737465372
started,bundle,org.eclipse.mylyn.context.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.context.ui",1296737465372
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.monitor.ui",1296737465372
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.tasks.ui",1296737465372
started,bundle,org.eclipse.mylyn.team.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.team.ui",1296737465372
started,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1296737465372
started,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1296737465372
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1296737465372
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1296737465372
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1296737465372
started,bundle,org.eclipse.dltk.core,1.0.2.v20100209-1928,"org.eclipse.dltk.core",1296737465372
started,bundle,org.eclipse.dltk.launching,1.0.1.v20090910-1601,"org.eclipse.dltk.launching",1296737465372
started,bundle,org.eclipse.dltk.ui,1.0.2.v20100209-1928,"org.eclipse.dltk.ui",1296737465372
started,bundle,org.eclipse.php.core,2.1.1.v20090921-1100,"org.eclipse.php.core",1296737465372
started,bundle,org.eclipse.php.debug.daemon,2.1.1.v20090707-1108,"org.eclipse.php.debug.daemon",1296737465372
started,bundle,org.eclipse.php.debug.ui,2.1.1.v20090921-1100,"org.eclipse.php.debug.ui",1296737465372
started,bundle,org.eclipse.php.server.core,2.1.1.v20090707-1108,"org.eclipse.php.server.core",1296737465372
started,bundle,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.ui",1296737465372
started,bundle,org.tigris.subversion.clientadapter,1.6.10,"org.tigris.subversion.clientadapter",1296737465372
started,bundle,org.tigris.subversion.subclipse.core,1.6.10,"org.tigris.subversion.subclipse.core",1296737465372
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1296737465372
started,bundle,com.google.appengine.eclipse.core,1.3.2.v201003242055,"com.google.appengine.eclipse.core",1296737465372
started,bundle,com.google.gdt.eclipse.core,1.3.2.v201003242055,"com.google.gdt.eclipse.core",1296737465372
started,bundle,com.google.gdt.eclipse.platform.shared,1.3.2.v201003242055,"com.google.gdt.eclipse.platform.shared",1296737465372
started,bundle,com.google.gdt.eclipse.suite,1.3.2.v201003242055,"com.google.gdt.eclipse.suite",1296737465373
started,bundle,com.google.gwt.eclipse.core,1.3.2.v201003242055,"com.google.gwt.eclipse.core",1296737465374
started,bundle,com.instantiations.common.core,5.6.0.r35x201005141247,"com.instantiations.common.core",1296737465376
started,bundle,com.instantiations.designer.core,7.4.0.r35x201005141306,"com.instantiations.designer.core",1296737465376
started,bundle,com.instantiations.designer.core.lib,7.4.0.r35x201005141306,"com.instantiations.designer.core.lib",1296737465395
started,bundle,com.instantiations.designer.gwt,7.4.0.r35x201005141333,"com.instantiations.designer.gwt",1296737465422
started,bundle,com.instantiations.designer.gwt.ExtGWT,7.4.0.r35x201005141333,"com.instantiations.designer.gwt.ExtGWT",1296737465424
started,bundle,com.instantiations.designer.gwt.SmartGWT,7.4.0.r35x201005141333,"com.instantiations.designer.gwt.SmartGWT",1296737465430
started,bundle,com.instantiations.eclipse.debug,5.6.0.r35x201005141247,"com.instantiations.eclipse.debug",1296737465430
started,bundle,com.instantiations.eclipse.startup,5.6.0.r35x201005141247,"com.instantiations.eclipse.startup",1296737465432
started,bundle,com.instantiations.eclipse.ui,7.4.0.r35x201005141253,"com.instantiations.eclipse.ui",1296737465432
started,bundle,com.instantiations.eclipse.usageprofiler,5.6.0.r35x201005141247,"com.instantiations.eclipse.usageprofiler",1296737465432
started,bundle,com.instantiations.eclipse.util,5.6.0.r35x201005141247,"com.instantiations.eclipse.util",1296737465474
os,sysinfo,,,"win32",1296737465483
arch,sysinfo,,,"x86",1296737465483
ws,sysinfo,,,"win32",1296737465483
locale,sysinfo,,,"en_US",1296737465483
processors,sysinfo,,,"2",1296737465483
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1296737465483
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1296737465483
java.specification.name,sysinfo,,,"Java Platform API Specification",1296737465483
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296737465483
java.specification.version,sysinfo,,,"1.6",1296737465483
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1296737465483
java.version,sysinfo,,,"1.6.0_23",1296737465483
java.vm.info,sysinfo,,,"mixed mode, sharing",1296737465483
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1296737465483
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1296737465483
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296737465483
java.vm.specification.version,sysinfo,,,"1.0",1296737465483
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1296737465483
java.vm.version,sysinfo,,,"19.0-b09",1296737465483
started,bundle,com.instantiations.eclipse.usageprofiler.ui,5.6.0.r35x201005141247,"com.instantiations.eclipse.usageprofiler.ui",1296737465498
started,bundle,com.instantiations.j2ee,7.4.0.r35x201005141315,"com.instantiations.j2ee",1296737465563
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737470892
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.9.3,"org.tigris.subversion.clientadapter.javahl",1296737488291
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.10,"org.tigris.subversion.clientadapter.svnkit",1296737488307
started,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1296737488463
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1296737488509
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1296737488509
started,bundle,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui",1296737488650
started,bundle,com.google.gdt.eclipse.platform.e35,1.3.2.v201003242055,"com.google.gdt.eclipse.platform.e35",1296737488712
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1296737488806
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1296737488821
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1296737488837
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1296737488874
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1296737488983
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1296737488984
started,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1296737489006
started,bundle,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms",1296737489006
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1296737489073
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1296737489075
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737489108
started,bundle,org.eclipse.jst.jsp.core,1.2.204.v201001270045,"org.eclipse.jst.jsp.core",1296737489158
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1296737489160
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1296737489642
started,bundle,org.eclipse.wst.wsdl.validation,1.1.402.v200911251542,"org.eclipse.wst.wsdl.validation",1296737489668
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1296737489689
started,bundle,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.adt",1296737489820
started,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1296737489824
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1296737489876
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1296737490167
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1296737490785
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1296737490786
opened,view,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.ui.explorer",1296737491089
activated,perspective,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.perspective",1296737491215
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1296737491354
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1296737491359
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1296737491366
started,bundle,org.maven.ide.eclipse.maven_model_edit,0.10.0.20100209-0800,"org.maven.ide.eclipse.maven_model_edit",1296737491884
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737492025
started,bundle,org.maven.ide.eclipse,0.10.0.20100209-0800,"org.maven.ide.eclipse",1296737497528
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737497546
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1296737497552
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1296737497655
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1296737497678
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1296737497688
started,bundle,org.eclipse.jst.j2ee,1.1.302.v201004131604,"org.eclipse.jst.j2ee",1296737497706
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1296737497714
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737497761
started,bundle,org.eclipse.jem.workbench,2.0.201.v200911302230,"org.eclipse.jem.workbench",1296737497817
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20090610-1638,"org.eclipse.dltk.validators.core",1296737498340
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090610-1638,"org.eclipse.dltk.validators.externalchecker",1296737498371
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737498882
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1296737500050
started,bundle,org.eclipse.wst.css.core,1.1.301.v200910161432,"org.eclipse.wst.css.core",1296737500081
activated,view,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.ui.explorer",1296737500097
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1296737500525
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1296737500546
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1296737500547
started,bundle,org.maven.ide.eclipse.editor,0.10.0.20100209-0800,"org.maven.ide.eclipse.editor",1296737500765
started,bundle,org.maven.ide.eclipse.jdt,0.10.0.20100209-0800,"org.maven.ide.eclipse.jdt",1296737500785
started,bundle,org.maven.ide.eclipse.refactoring,0.10.0.20100209-0800,"org.maven.ide.eclipse.refactoring",1296737500824
started,bundle,org.eclipse.dltk.validators.ui,1.0.0.v20090610-1638,"org.eclipse.dltk.validators.ui",1296737500911
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1296737504283
started,bundle,org.eclipse.birt.report.debug.ui,2.5.2.v20100127,"org.eclipse.birt.report.debug.ui",1296737504299
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737505556
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1296737575910
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1296737576034
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737649751
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1296737649813
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1296737649813
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737653653
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737655506
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1296737655513
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737657811
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737660755
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1296737660755
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1296737669575
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.web.ui",1296737669715
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.201.v201001221931,"org.eclipse.wst.jsdt.web.core",1296737669747
started,bundle,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.ui",1296737670247
started,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1296737670301
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1296737670626
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1296737670805
opened,editor,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.editor",1296737670950
started,bundle,org.eclipse.jst.j2ee.jca,1.1.301.v201001252130,"org.eclipse.jst.j2ee.jca",1296737671659
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ejb",1296737671659
started,bundle,org.eclipse.jst.common.frameworks,1.1.301.v201001252130,"org.eclipse.jst.common.frameworks",1296737671675
started,bundle,org.eclipse.jst.j2ee.web,1.1.301.v200911302230,"org.eclipse.jst.j2ee.web",1296737671690
activated,editor,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.editor",1296737671919
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1296737682012
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737682419
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737685159
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737687537
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737707829
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737710000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737711136
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737714980
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737717108
activated,view,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.ui.explorer",1296737719851
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737721557
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737726930
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1296737726930
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737729491
closed,editor,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.editor",1296737731873
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1296737731947
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1296737731954
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1296737731954
error,log,,,"Unable to get nature of project '128ci'.",1296737732207
error,log,,,"Unable to get nature of project '128ci'.",1296737732212
error,log,,,"Unable to get nature of project '128ci'.",1296737732216
error,log,,,"Unable to get nature of project '128ci'.",1296737732219
error,log,,,"Unable to get nature of project '128ci'.",1296737732223
error,log,,,"Unable to get nature of project '128ci'.",1296737732228
error,log,,,"Unable to get nature of project '128ci'.",1296737732234
error,log,,,"Unable to get nature of project '128ci'.",1296737732238
error,log,,,"Unable to get nature of project '128ci'.",1296737732242
error,log,,,"Unable to get nature of project '128ci'.",1296737732244
error,log,,,"Unable to get nature of project '128ci'.",1296737732248
error,log,,,"Unable to get nature of project '128ci'.",1296737732253
error,log,,,"Unable to get nature of project '128ci'.",1296737732255
error,log,,,"Unable to get nature of project '128ci'.",1296737732259
error,log,,,"Unable to get nature of project '128ci'.",1296737732262
error,log,,,"Unable to get nature of project '128ci'.",1296737732265
error,log,,,"Unable to get nature of project '128ci'.",1296737732268
error,log,,,"Unable to get nature of project '128ci'.",1296737732276
error,log,,,"Unable to get nature of project '128ci'.",1296737732278
error,log,,,"Unable to get nature of project '128ci'.",1296737732282
error,log,,,"Unable to get nature of project '128ci'.",1296737732285
error,log,,,"Unable to get nature of project '128ci'.",1296737732289
error,log,,,"Unable to get nature of project '128ci'.",1296737732291
error,log,,,"Unable to get nature of project '128ci'.",1296737732293
error,log,,,"Unable to get nature of project '128ci'.",1296737732295
error,log,,,"Unable to get nature of project '128ci'.",1296737732299
error,log,,,"Unable to get nature of project '128ci'.",1296737732301
error,log,,,"Unable to get nature of project '128ci'.",1296737732303
error,log,,,"Unable to get nature of project '128ci'.",1296737732306
error,log,,,"Unable to get nature of project '128ci'.",1296737732308
error,log,,,"Unable to get nature of project '128ci'.",1296737732310
error,log,,,"Unable to get nature of project '128ci'.",1296737732312
error,log,,,"Unable to get nature of project '128ci'.",1296737732317
error,log,,,"Unable to get nature of project '128ci'.",1296737732320
error,log,,,"Unable to get nature of project '128ci'.",1296737732323
error,log,,,"Unable to get nature of project '128ci'.",1296737732326
error,log,,,"Unable to get nature of project '128ci'.",1296737732328
error,log,,,"Unable to get nature of project '128ci'.",1296737732331
error,log,,,"Unable to get nature of project '128ci'.",1296737732333
error,log,,,"Unable to get nature of project '128ci'.",1296737732336
error,log,,,"Unable to get nature of project '128ci'.",1296737732338
error,log,,,"Unable to get nature of project '128ci'.",1296737732341
error,log,,,"Unable to get nature of project '128ci'.",1296737732344
error,log,,,"Unable to get nature of project '128ci'.",1296737732353
error,log,,,"Unable to get nature of project '128ci'.",1296737732355
error,log,,,"Unable to get nature of project '128ci'.",1296737732357
error,log,,,"Unable to get nature of project '128ci'.",1296737732359
error,log,,,"Unable to get nature of project '128ci'.",1296737732361
error,log,,,"Unable to get nature of project '128ci'.",1296737732364
error,log,,,"Unable to get nature of project '128ci'.",1296737732368
error,log,,,"Unable to get nature of project '128ci'.",1296737732370
error,log,,,"Unable to get nature of project '128ci'.",1296737732376
error,log,,,"Unable to get nature of project '128ci'.",1296737732378
error,log,,,"Unable to get nature of project '128ci'.",1296737732381
error,log,,,"Unable to get nature of project '128ci'.",1296737732384
error,log,,,"Unable to get nature of project '128ci'.",1296737732388
error,log,,,"Unable to get nature of project '128ci'.",1296737732390
